comment_no	user_id_no	contents	reg_time	sympathy_count	antipathy_count
1510981242		왜 한일 관계 걱정을해 그래서 지금까지 조심해서 일본이 우리에게 이웃나라 다은 나라였나? 우리게게 우호적인 적이 있기나 했나? 어이가 없네~!	2018-11-03T12:44:28+0900	0	0
1507144712		외교전은 무슨 범죄자 쳐 넣지는 못해도 손배소는 당연한거지 언제까지 피해국이 전범국가 눈치보고 살아야 되냐?	2018-10-30T22:03:55+0900	2	0
1507127292		일단은 우리나라 정부가 보상해주고 일본에다가 구상권 청구하면 되지 않을까? 쪽바리새끼들 시원하게 인정하지 않고 구질구질하게 걸고 넘어지네	2018-10-30T21:32:37+0900	1	0
1507111722		우리가 목숨을 걸고 지킬려고하는것은 '국 가'가 아니야 '진실'이야.	2018-10-30T21:07:13+0900	0	1
1507089112		좌빨 새끼들,, 이제는 북한 돼지새끼에게 니 할애비가 일으킨 육이오 전쟁에 대한 피해를 보상하라 고 해 보아라,,,ㅋㅋㅋㅋㅋㅋ그래도 시원찮을 판에 돼지새끼에게 퍼주지 못해서 안달이 난 현 정권은 뭐하는 놈들인가??	2018-10-30T20:32:55+0900	0	3
1507086652		이제 좀 그만 쫌 하자,, 언제까지 ,,위안부, 징용, 식민지 사과,, 이런거 욹궈 먹을거냐,, 베트남 같이 속으로 삭이면서 국력을 키우는데 국가의 정열을 쏟자,, 제발,,, 정권은 이런거 가지고 정치하지 말고 과거는 과거라고 국민들 설득하고 국력을 키우자,,맨날 이러면서 하는 짓은 또 다시 나라 빼앗기려고 지롤들하고 국가 경제는 개 판 되게 하면서 반일, 반미 감정자극하며 하는 정치는 제발 그만두자,,ㅂ ㅅ 들아,, 그래서 냉면이 목구녕으로 넘어가냐??????????	2018-10-30T20:29:13+0900	0	4
1507083382		잘못을 잘못으로 인정치 아니하고. 끝까지 우기고 자기 합리화를 꾀한다면. 이는 친구라 할수도 없고 될 자격도 없는것이다. 일본은 아직도 대한민국을 자기들의 식민지 정도로 여기고있는것같다. 무식한 섬나라의 쪽바리들에게 무슨 우호를 바라겠는가?  도둑질을 한놈이 나쁜것이지 도둑을 당한자가 나쁜것은 아니니. 언젠가는 혼을 내줘야겠다.!!!	2018-10-30T20:24:29+0900	2	0
1507077552		여,야가 모두 대법원 판결을 지지하고 일본의 사죄와 배상을 요구하는데,,, 일본편 드는 사람들은 어느나라 국민이냐?? ,,,, 일본은 식민지 지배가 국제법상 합법(합법행위)이며, 양국의 재산권 처리 문제도 1965년 박정희정부와 맺은 한일기본조약으로 끝났고 따라서 대일 청구권은 소멸했다는 논리다. 즉 박정희정부에 제공한 3억 달러로, 대일 청구권은 모두 사라졌다는 주장. 일제 식민지시대 조선인 피해자의 배상 청구권은 존재하지 않는다는 논리로, 전제 부터가, 일제 강점 식민지 행위가 불법행위가 아니란 주장인데 이게 말이 되는 소리냐?	2018-10-30T20:16:06+0900	2	1
1507076272		계속 이렇게 물고늘어지면서 일본 내의 한국에 우호적이었던 일본인들까지 한국을 싫어하게 만들고 있다. 반일감정 이빠이 불러일으키고 그담은 반미감정인가? 미일하고 관계 끊고 북중러와 동맹이라도 맺을 건가?	2018-10-30T20:14:23+0900	1	3
1507071412		뭐랄까 민주쪽은 대체로 맨날 별 도움안되는 이기기도힘든 뻘짓한다싶긴한데 그게 박모씨때문인걸 문모씨탓하네...	2018-10-30T20:07:15+0900	0	0
1507066902		한국에서 받은 배상은 토해내라. 감성팔이 하지말고	2018-10-30T20:00:43+0900	0	0
